household_id,income,members,energy_cost,energy_ratio,is_poverty,region,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,month_13,month_14,month_15,month_16,month_17,month_18
348,2055236.0,6,151791.0,0.0739,0,서울,184219.0,161433.0,157754.0,157908.0,128945.0,128956.0,151355.0,143835.0,137709.0,148976.0,151100.0,205749.0,209843.0,215965.0,206596.0,224989.0,213815.0,220515.0
349,660334.0,4,117727.0,0.1783,1,경남,134113.0,138782.0,119777.0,102274.0,101529.0,113253.0,117663.0,111414.0,101002.0,110594.0,130971.0,154793.0,162394.0,163799.0,162222.0,163568.0,164124.0,161344.0
350,3392737.0,1,153301.0,0.0452,0,전북,176603.0,193804.0,151764.0,135739.0,133152.0,139389.0,143009.0,140921.0,147628.0,147524.0,147573.0,200089.0,189162.0,201584.0,210735.0,218195.0,190446.0,218131.0
351,1331888.0,6,162852.0,0.1223,1,대구,220574.0,197837.0,157039.0,144035.0,133061.0,151855.0,165921.0,146650.0,140459.0,151924.0,168948.0,203135.0,205568.0,217433.0,205914.0,206668.0,201870.0,213396.0
352,996904.0,1,258152.0,0.259,1,울산,320170.0,298786.0,267114.0,236828.0,226058.0,240713.0,246693.0,234703.0,228208.0,263404.0,257498.0,314189.0,326595.0,329143.0,330804.0,327813.0,315843.0,323838.0
353,2609422.0,6,229868.0,0.0881,0,대구,247805.0,262356.0,236267.0,207258.0,193913.0,198883.0,230876.0,220289.0,214145.0,234429.0,236969.0,304797.0,308657.0,291900.0,336334.0,345804.0,327962.0,324245.0
354,4378585.0,6,185290.0,0.0423,0,경남,205900.0,231393.0,189569.0,165199.0,161800.0,161264.0,194962.0,175870.0,154187.0,170129.0,207281.0,220762.0,230944.0,226273.0,225823.0,252667.0,219893.0,227080.0
355,3081121.0,2,165590.0,0.0537,0,경남,187231.0,202272.0,171490.0,154213.0,146200.0,147287.0,156272.0,158047.0,159479.0,150809.0,176773.0,194509.0,188283.0,208719.0,205886.0,205113.0,185267.0,201620.0
356,4992106.0,4,269963.0,0.0541,0,강원,295476.0,297540.0,302415.0,218022.0,236724.0,236491.0,284096.0,243101.0,274732.0,261624.0,291498.0,324410.0,325906.0,329476.0,350000.0,342793.0,348041.0,350000.0
357,2906833.0,2,62516.0,0.0215,0,제주,74828.0,71049.0,68871.0,55598.0,54923.0,51439.0,64486.0,52733.0,55488.0,54326.0,67720.0,78416.0,76758.0,84573.0,77871.0,71664.0,84028.0,77247.0
358,1560641.0,1,151793.0,0.0973,0,경남,176329.0,167972.0,159700.0,126895.0,132000.0,130300.0,148371.0,146323.0,131337.0,143786.0,147319.0,195727.0,211640.0,221939.0,202334.0,209974.0,190876.0,219942.0
359,2161982.0,2,118332.0,0.0547,0,경남,134633.0,146405.0,127422.0,98029.0,96227.0,109200.0,117474.0,105861.0,114488.0,107921.0,124471.0,146647.0,141723.0,150686.0,153415.0,149660.0,151908.0,159179.0
360,944649.0,4,68137.0,0.0721,0,서울,82179.0,83888.0,72336.0,59542.0,52176.0,55431.0,62469.0,63785.0,64371.0,67860.0,74383.0,82977.0,87643.0,81485.0,88384.0,80516.0,83024.0,93770.0
361,1399687.0,5,222192.0,0.1587,1,충북,243586.0,272897.0,259787.0,200511.0,198777.0,189800.0,226203.0,207287.0,218636.0,227955.0,259891.0,268082.0,271147.0,277547.0,268873.0,280266.0,291720.0,277911.0
362,1214842.0,5,230081.0,0.1894,1,충남,233120.0,285347.0,253488.0,190653.0,197294.0,211744.0,229240.0,209934.0,217591.0,214168.0,223645.0,258129.0,273859.0,269786.0,266809.0,263727.0,265301.0,261844.0
363,796951.0,4,76840.0,0.0964,0,서울,91061.0,92024.0,83889.0,73821.0,68770.0,70783.0,76886.0,69418.0,71715.0,79129.0,82062.0,105258.0,99823.0,102407.0,112124.0,110626.0,116329.0,111504.0
364,511972.0,2,101611.0,0.1985,1,광주,110633.0,130175.0,102489.0,93692.0,83513.0,89268.0,101033.0,99162.0,90265.0,91032.0,106794.0,122145.0,130985.0,123293.0,122448.0,137065.0,132043.0,124830.0
365,1314621.0,6,278688.0,0.212,1,경북,344190.0,336143.0,291803.0,231281.0,249497.0,245046.0,279161.0,264319.0,220788.0,254012.0,299263.0,347514.0,350000.0,350000.0,346152.0,350000.0,350000.0,350000.0
366,2354604.0,1,235401.0,0.1,0,광주,249420.0,267615.0,259459.0,214559.0,198801.0,206468.0,241113.0,214136.0,215099.0,215454.0,236077.0,284872.0,283400.0,290002.0,296182.0,252557.0,289452.0,297235.0
367,811178.0,3,182688.0,0.2252,1,전북,196299.0,223544.0,184127.0,160270.0,149049.0,158402.0,207551.0,180881.0,173476.0,177823.0,176416.0,232869.0,245292.0,229418.0,249117.0,249007.0,262627.0,242716.0
368,3247662.0,6,149537.0,0.046,0,부산,177159.0,180412.0,157118.0,129411.0,127745.0,120670.0,151173.0,151275.0,122704.0,139171.0,150148.0,172799.0,160196.0,167930.0,176258.0,187972.0,170388.0,185324.0
369,572531.0,1,252259.0,0.4406,1,부산,280337.0,312743.0,276701.0,234319.0,203380.0,221538.0,252207.0,239151.0,235544.0,215503.0,269299.0,310751.0,303332.0,307553.0,317327.0,276629.0,317136.0,317857.0
370,3145568.0,4,242522.0,0.0771,0,부산,303970.0,286424.0,246485.0,222834.0,200364.0,212507.0,240072.0,249435.0,225953.0,239714.0,275120.0,316833.0,305519.0,334641.0,339578.0,338098.0,330074.0,343182.0
371,1707536.0,2,242117.0,0.1418,1,제주,268317.0,277791.0,258452.0,203380.0,203254.0,221536.0,257844.0,237688.0,210125.0,243564.0,250416.0,283947.0,284813.0,306287.0,294399.0,295453.0,317670.0,283751.0
372,4529946.0,1,223910.0,0.0494,0,강원,258384.0,278260.0,232409.0,203029.0,190428.0,186592.0,220052.0,212846.0,202558.0,194309.0,243966.0,281700.0,272506.0,308011.0,286128.0,289667.0,303377.0,321105.0
373,1524066.0,2,198438.0,0.1302,1,대구,226037.0,238905.0,205874.0,174296.0,171416.0,182738.0,198453.0,184503.0,186316.0,176161.0,215521.0,253252.0,257821.0,258215.0,241130.0,277999.0,274836.0,258124.0
374,4977582.0,5,62506.0,0.0126,0,대전,73381.0,73142.0,62840.0,55368.0,56354.0,55292.0,65780.0,61318.0,61076.0,59975.0,65468.0,82420.0,80130.0,82575.0,79188.0,81416.0,93199.0,89785.0
375,25128.0,6,133773.0,5.3238,1,대전,148426.0,165672.0,144858.0,130419.0,110650.0,115940.0,115787.0,126311.0,124762.0,132562.0,149257.0,169639.0,174795.0,173504.0,179673.0,169832.0,168086.0,173857.0
376,920205.0,5,100088.0,0.1088,1,경기,119600.0,124069.0,105462.0,92111.0,87077.0,88441.0,97373.0,102389.0,78868.0,91559.0,104021.0,128612.0,135799.0,140928.0,131985.0,133625.0,137002.0,133433.0
377,1319804.0,4,103007.0,0.078,0,경기,118085.0,120840.0,111716.0,90874.0,94530.0,99498.0,98415.0,98198.0,89690.0,96258.0,118986.0,126779.0,129891.0,132114.0,125355.0,127340.0,126696.0,129623.0
378,2845755.0,6,218178.0,0.0767,0,충북,233138.0,253400.0,223831.0,186370.0,193428.0,204316.0,205574.0,214784.0,211351.0,226987.0,261907.0,260423.0,292741.0,261868.0,261879.0,274384.0,267078.0,280455.0
379,2839141.0,3,289248.0,0.1019,1,울산,331156.0,335145.0,302744.0,242593.0,228457.0,277257.0,265930.0,286960.0,235666.0,283436.0,300558.0,350000.0,348806.0,328304.0,350000.0,350000.0,350000.0,350000.0
380,3434692.0,4,94974.0,0.0277,0,경남,110221.0,115693.0,98765.0,87422.0,80047.0,87884.0,98645.0,97474.0,83277.0,90175.0,93645.0,129558.0,120514.0,141045.0,133944.0,136996.0,135134.0,137502.0
381,4561148.0,4,213475.0,0.0468,0,경남,249170.0,265680.0,232668.0,189249.0,186220.0,175351.0,209373.0,197713.0,206838.0,206220.0,209193.0,274777.0,287624.0,279267.0,290835.0,257240.0,257364.0,277532.0
382,4106001.0,3,129179.0,0.0315,0,전남,137831.0,158463.0,138429.0,110789.0,115957.0,120944.0,135482.0,122775.0,108033.0,128721.0,133805.0,150253.0,159963.0,166129.0,154506.0,169759.0,158342.0,156845.0
383,3090218.0,4,239324.0,0.0774,0,서울,265429.0,277180.0,246239.0,203940.0,206428.0,218756.0,255344.0,207347.0,205224.0,236515.0,253595.0,299825.0,318132.0,293467.0,299818.0,301260.0,289468.0,319503.0
384,2312451.0,5,58937.0,0.0255,0,전북,67531.0,77405.0,62621.0,50814.0,50649.0,52110.0,59894.0,57616.0,56250.0,55922.0,66955.0,77016.0,75585.0,85500.0,80364.0,77421.0,86214.0,88422.0
385,2346515.0,5,149398.0,0.0637,0,제주,182785.0,184391.0,157666.0,144529.0,125002.0,141389.0,147246.0,144987.0,133695.0,141532.0,153908.0,199305.0,195396.0,197272.0,222700.0,215384.0,189305.0,206486.0
386,2092234.0,1,161369.0,0.0771,0,경남,184566.0,203946.0,147566.0,139187.0,138066.0,153401.0,158849.0,168102.0,132196.0,137841.0,178060.0,178014.0,183114.0,179436.0,176747.0,181975.0,177277.0,186293.0
387,2600098.0,2,272161.0,0.1047,1,광주,327901.0,339478.0,276778.0,236289.0,216379.0,245972.0,257458.0,243331.0,239756.0,252229.0,278082.0,348135.0,350000.0,350000.0,350000.0,347701.0,350000.0,350000.0
388,2511509.0,4,185470.0,0.0738,0,충남,216176.0,215686.0,212371.0,170255.0,152940.0,171651.0,186312.0,161062.0,174126.0,172624.0,208576.0,230395.0,246096.0,238997.0,246554.0,234897.0,245331.0,227356.0
389,1682053.0,3,116676.0,0.0694,0,대구,138608.0,138979.0,122702.0,104092.0,104533.0,105029.0,118128.0,107682.0,111043.0,117628.0,122284.0,141584.0,133756.0,139398.0,133190.0,141884.0,150786.0,149776.0
390,2483851.0,4,170059.0,0.0685,0,광주,206391.0,208303.0,169961.0,138268.0,131853.0,143342.0,162501.0,160266.0,145292.0,164294.0,176488.0,212686.0,224611.0,206698.0,222736.0,221070.0,220341.0,233430.0
391,4228132.0,3,255157.0,0.0603,0,경북,306327.0,291698.0,265475.0,232870.0,213923.0,236358.0,258744.0,264610.0,212070.0,240915.0,255745.0,328580.0,310398.0,339794.0,329908.0,331688.0,325047.0,341815.0
392,2753716.0,2,228016.0,0.0828,0,전남,251376.0,275820.0,228883.0,210465.0,187140.0,213310.0,207362.0,205730.0,193837.0,218818.0,246062.0,289019.0,285966.0,261840.0,298151.0,310055.0,336008.0,301160.0
393,4105553.0,4,129339.0,0.0315,0,부산,159967.0,164611.0,131864.0,119056.0,113310.0,125079.0,119311.0,116305.0,104707.0,118704.0,143046.0,157149.0,150415.0,161745.0,163497.0,156786.0,161666.0,167581.0
394,4070084.0,4,62406.0,0.0153,0,광주,73232.0,78320.0,59216.0,53856.0,51899.0,53889.0,57583.0,60532.0,60057.0,59248.0,67650.0,77842.0,77231.0,82318.0,75597.0,74921.0,77018.0,85330.0
395,1393569.0,3,98917.0,0.071,0,충북,117236.0,109445.0,98266.0,90552.0,86698.0,91881.0,95024.0,89374.0,86770.0,95098.0,111577.0,110988.0,111108.0,107173.0,106762.0,119892.0,119076.0,119762.0
396,4234613.0,4,259432.0,0.0613,0,전북,291893.0,345342.0,269046.0,242071.0,220588.0,211912.0,232910.0,239326.0,245818.0,256175.0,284854.0,308286.0,331494.0,302315.0,320238.0,320485.0,321449.0,344280.0
397,724264.0,6,55059.0,0.076,0,서울,65586.0,77297.0,59127.0,50000.0,50000.0,50000.0,58281.0,50876.0,56005.0,54577.0,58799.0,70180.0,72027.0,69595.0,67221.0,71380.0,73635.0,72463.0
398,3473359.0,5,153675.0,0.0442,0,경남,178408.0,177525.0,162518.0,147612.0,133481.0,147271.0,145903.0,153929.0,149901.0,146460.0,180092.0,183858.0,180951.0,192410.0,189786.0,185530.0,197831.0,197661.0
399,335988.0,1,189014.0,0.5626,1,경북,210480.0,205199.0,197588.0,188916.0,167128.0,188744.0,197354.0,188789.0,186904.0,182951.0,196607.0,248467.0,265546.0,248571.0,248535.0,259841.0,269568.0,271783.0
400,1990775.0,5,199214.0,0.1001,1,대전,208029.0,229691.0,210545.0,171615.0,161166.0,178835.0,213641.0,195733.0,181856.0,191037.0,214940.0,247647.0,246010.0,260058.0,252776.0,245307.0,275041.0,242871.0
401,365259.0,3,227507.0,0.6229,1,서울,262291.0,268302.0,240511.0,204816.0,218880.0,220007.0,209524.0,206405.0,196793.0,202794.0,222539.0,281848.0,276244.0,277241.0,313765.0,285256.0,290694.0,307619.0
402,1894237.0,1,52465.0,0.0277,0,세종,59557.0,69282.0,53762.0,50000.0,50000.0,50000.0,59650.0,50000.0,51312.0,52741.0,54038.0,65570.0,63497.0,65441.0,66488.0,68623.0,64958.0,70370.0
403,3306520.0,5,131305.0,0.0397,0,충남,149889.0,163508.0,145234.0,110820.0,109917.0,121050.0,132302.0,129072.0,115606.0,132679.0,137841.0,170350.0,169433.0,174163.0,164259.0,171234.0,177383.0,181294.0
404,2623442.0,6,204323.0,0.0779,0,경기,215676.0,235426.0,223881.0,188095.0,177373.0,185645.0,214040.0,201686.0,181219.0,182467.0,196410.0,254080.0,237734.0,261764.0,258478.0,284790.0,270446.0,269010.0
405,1811477.0,2,261107.0,0.1441,1,대전,270772.0,331421.0,272647.0,243310.0,196355.0,254512.0,246009.0,279570.0,259897.0,231619.0,285362.0,309783.0,304879.0,308183.0,324794.0,326358.0,309639.0,334149.0
406,2988979.0,1,288586.0,0.0966,0,서울,345656.0,330620.0,276056.0,252806.0,235899.0,258705.0,279397.0,284315.0,255986.0,276220.0,305404.0,350000.0,350000.0,350000.0,349027.0,350000.0,350000.0,350000.0
407,1318377.0,6,74062.0,0.0562,0,부산,92708.0,94422.0,85701.0,68253.0,63403.0,63328.0,75060.0,69900.0,69250.0,66411.0,77970.0,85294.0,87310.0,89351.0,82154.0,83952.0,84916.0,89769.0
408,2764152.0,5,200969.0,0.0727,0,경남,235207.0,236091.0,210404.0,191357.0,166679.0,184376.0,176036.0,189152.0,176422.0,192069.0,208525.0,252989.0,251649.0,262037.0,242707.0,264282.0,255682.0,280696.0
409,770379.0,6,57651.0,0.0748,0,강원,66261.0,62856.0,57882.0,54086.0,50942.0,50000.0,62156.0,54702.0,54182.0,51450.0,59154.0,73563.0,73368.0,66268.0,75191.0,70493.0,73933.0,73601.0
410,3162966.0,1,52204.0,0.0165,0,대구,57251.0,66680.0,53076.0,50000.0,50000.0,50000.0,50912.0,50000.0,50000.0,50000.0,53926.0,65946.0,69297.0,66066.0,65528.0,64626.0,70573.0,73770.0
411,1606204.0,1,79495.0,0.0495,0,전남,93793.0,99408.0,87395.0,72213.0,64346.0,73838.0,78555.0,64988.0,72941.0,72748.0,81556.0,99398.0,94153.0,101950.0,101083.0,99747.0,104561.0,98239.0
412,218829.0,6,149552.0,0.6834,1,제주,183098.0,175651.0,178281.0,142860.0,134584.0,142589.0,158217.0,141919.0,133783.0,135372.0,152497.0,184035.0,186362.0,199716.0,173614.0,201693.0,185415.0,194261.0
413,2162237.0,1,99072.0,0.0458,0,전북,117198.0,111991.0,103522.0,94534.0,80534.0,92860.0,97432.0,99594.0,96955.0,84669.0,97065.0,121125.0,129507.0,126178.0,118547.0,129390.0,122532.0,132863.0
414,459480.0,6,260697.0,0.5674,1,충남,341628.0,287170.0,273012.0,212012.0,228203.0,247143.0,279494.0,249996.0,212181.0,247041.0,279710.0,309494.0,309275.0,299558.0,310966.0,333621.0,333810.0,309754.0
415,531942.0,4,202306.0,0.3803,1,인천,243715.0,230780.0,194506.0,190395.0,176655.0,177835.0,219565.0,175234.0,170877.0,186974.0,208636.0,271410.0,274664.0,274702.0,265351.0,294535.0,272024.0,273027.0
416,4128792.0,3,282279.0,0.0684,0,전남,332887.0,328301.0,320357.0,244265.0,253654.0,256399.0,285839.0,241747.0,226069.0,265208.0,300052.0,332998.0,321681.0,347286.0,350000.0,344409.0,350000.0,336399.0
417,4419147.0,4,164481.0,0.0372,0,제주,205972.0,203695.0,181080.0,149781.0,130232.0,140781.0,173907.0,166208.0,155835.0,158961.0,182129.0,205004.0,212200.0,207392.0,202228.0,220577.0,226233.0,238808.0
418,2956215.0,3,287164.0,0.0971,0,전북,344630.0,350000.0,284620.0,276282.0,268953.0,260348.0,294494.0,275558.0,265301.0,271175.0,301001.0,350000.0,350000.0,337007.0,350000.0,346812.0,350000.0,350000.0
419,4725949.0,6,207615.0,0.0439,0,울산,229654.0,249797.0,211897.0,183521.0,175941.0,193262.0,206571.0,177809.0,181221.0,202123.0,226308.0,270131.0,284849.0,276839.0,281163.0,269542.0,258966.0,270102.0
420,835209.0,1,238745.0,0.2859,1,경기,276176.0,256418.0,229082.0,217448.0,200571.0,222684.0,237930.0,225048.0,188803.0,236134.0,242545.0,292489.0,282773.0,279956.0,319004.0,313868.0,317088.0,307353.0
421,526209.0,1,288201.0,0.5477,1,전북,325480.0,310487.0,319883.0,245663.0,251665.0,269378.0,293016.0,280225.0,276839.0,262943.0,305100.0,350000.0,327489.0,350000.0,350000.0,350000.0,350000.0,344678.0
422,4078546.0,1,182201.0,0.0447,0,강원,205602.0,235789.0,183773.0,169367.0,165974.0,152689.0,179073.0,182977.0,173469.0,171607.0,184284.0,238637.0,252434.0,232071.0,233960.0,250419.0,256877.0,249930.0
423,3930503.0,6,285494.0,0.0726,0,제주,339469.0,330428.0,268072.0,251498.0,243437.0,253400.0,268955.0,246597.0,250340.0,283392.0,318597.0,350000.0,341963.0,340525.0,350000.0,350000.0,350000.0,341111.0
424,1043729.0,2,260833.0,0.2499,1,광주,302839.0,314477.0,278807.0,236607.0,245383.0,248385.0,261339.0,249405.0,255450.0,258485.0,257045.0,341511.0,350000.0,350000.0,346107.0,348431.0,345078.0,350000.0
425,2845218.0,5,131773.0,0.0463,0,울산,156892.0,157976.0,134585.0,110592.0,119960.0,122107.0,127117.0,129688.0,118179.0,123387.0,141372.0,158609.0,157993.0,162567.0,160104.0,169368.0,178991.0,163053.0
426,4659129.0,3,66407.0,0.0143,0,대구,81775.0,77589.0,69150.0,62141.0,61277.0,57837.0,71029.0,62199.0,57119.0,63874.0,65692.0,84968.0,96629.0,90500.0,87150.0,92086.0,85892.0,87315.0
427,2941539.0,3,217091.0,0.0738,0,전북,240598.0,246443.0,226794.0,198388.0,194370.0,178663.0,218794.0,215465.0,205954.0,201694.0,223067.0,270116.0,274847.0,289873.0,264752.0,272085.0,268517.0,291221.0
428,1022334.0,6,270386.0,0.2645,1,경기,335802.0,327756.0,294300.0,257608.0,236199.0,238673.0,262676.0,255843.0,253040.0,247027.0,293163.0,343435.0,329480.0,350000.0,350000.0,349307.0,350000.0,350000.0
429,2769155.0,3,263286.0,0.0951,0,제주,289966.0,298940.0,269437.0,247468.0,204141.0,224687.0,274594.0,266742.0,225309.0,237031.0,295901.0,327074.0,318525.0,347556.0,343671.0,350000.0,331855.0,350000.0
430,3860762.0,1,194768.0,0.0504,0,서울,222356.0,237781.0,194404.0,174001.0,163905.0,176911.0,198009.0,190209.0,177374.0,173829.0,194910.0,236809.0,236477.0,251697.0,232567.0,242760.0,258128.0,248006.0
431,577138.0,4,86225.0,0.1494,1,경남,100431.0,102288.0,93556.0,71607.0,71960.0,78753.0,88526.0,88028.0,76085.0,87973.0,87553.0,114941.0,119886.0,112956.0,119843.0,119294.0,123708.0,120749.0
432,1209265.0,2,158555.0,0.1311,1,강원,178587.0,183985.0,168102.0,141578.0,139567.0,145566.0,146369.0,143397.0,141464.0,150304.0,159226.0,211115.0,220601.0,201171.0,220453.0,219158.0,232700.0,209730.0
433,3262634.0,5,161278.0,0.0494,0,전북,177070.0,196683.0,161603.0,151847.0,143978.0,144171.0,160718.0,156529.0,147920.0,161060.0,177774.0,201306.0,199438.0,211999.0,206049.0,210311.0,215856.0,221712.0
434,1526907.0,1,143926.0,0.0943,0,경북,167076.0,186598.0,143298.0,135240.0,122627.0,134033.0,140785.0,144057.0,131446.0,132085.0,151032.0,177753.0,183044.0,172752.0,182871.0,187786.0,186887.0,198570.0
435,2131157.0,4,275181.0,0.1291,1,세종,329788.0,350000.0,279214.0,268409.0,227080.0,265128.0,267670.0,271430.0,249888.0,238087.0,316615.0,328576.0,315009.0,326575.0,350000.0,324582.0,347465.0,332643.0
436,1396591.0,1,220834.0,0.1581,1,강원,264089.0,247689.0,228300.0,209612.0,184816.0,201675.0,222628.0,223442.0,194121.0,195212.0,220654.0,278649.0,263767.0,278033.0,287874.0,280909.0,296407.0,303927.0
437,2867923.0,4,170635.0,0.0595,0,광주,194840.0,207857.0,191489.0,150468.0,159801.0,168868.0,169516.0,157422.0,158925.0,159286.0,168806.0,226957.0,240380.0,232936.0,221957.0,224427.0,239327.0,235764.0
438,1807255.0,5,235009.0,0.13,1,부산,251111.0,302530.0,252107.0,203648.0,204131.0,220341.0,236410.0,215120.0,206842.0,226503.0,249213.0,311567.0,311210.0,305547.0,350000.0,326291.0,338062.0,337155.0
439,509842.0,2,170319.0,0.3341,1,부산,174400.0,189849.0,184930.0,153395.0,149154.0,153781.0,175181.0,155214.0,157660.0,169848.0,189749.0,234333.0,238987.0,241638.0,226657.0,238526.0,244149.0,258829.0
440,554781.0,2,50982.0,0.0919,0,경북,55857.0,61146.0,51326.0,50000.0,50000.0,50000.0,53378.0,50000.0,50000.0,50000.0,54186.0,65535.0,66079.0,66936.0,68700.0,67392.0,71261.0,73277.0
441,1221151.0,6,61139.0,0.0501,0,인천,72669.0,77285.0,67210.0,54849.0,50000.0,52277.0,61973.0,59076.0,52002.0,58212.0,66222.0,72025.0,75960.0,72356.0,77918.0,73308.0,72521.0,74947.0
442,438670.0,3,275890.0,0.6289,1,광주,305625.0,320258.0,280041.0,261525.0,236385.0,234457.0,272412.0,260378.0,221745.0,259520.0,300159.0,342489.0,349434.0,350000.0,347930.0,350000.0,350000.0,340910.0
443,3840433.0,2,150164.0,0.0391,0,인천,187059.0,175908.0,153805.0,133237.0,120486.0,123628.0,158067.0,129511.0,136819.0,148980.0,146232.0,179031.0,189596.0,186504.0,179849.0,195146.0,197055.0,191815.0
444,105819.0,1,271037.0,2.5613,1,대전,289061.0,296212.0,258086.0,257109.0,237651.0,234592.0,282622.0,249825.0,247881.0,251276.0,282882.0,323411.0,316718.0,337059.0,342505.0,330776.0,318860.0,350000.0
445,533096.0,6,209010.0,0.3921,1,부산,256343.0,229799.0,210611.0,203884.0,173793.0,175742.0,211299.0,193840.0,180247.0,187680.0,249838.0,257977.0,240488.0,278858.0,272211.0,260070.0,260765.0,280822.0
446,1372260.0,4,211099.0,0.1538,1,전북,230613.0,266405.0,214434.0,172256.0,175625.0,193766.0,206215.0,197465.0,200852.0,201612.0,212308.0,273136.0,278049.0,250498.0,286151.0,288514.0,287024.0,299851.0
447,371988.0,3,191322.0,0.5143,1,충남,215361.0,211693.0,187392.0,178571.0,160326.0,168551.0,184239.0,178253.0,181945.0,183067.0,189036.0,251474.0,271514.0,261579.0,268252.0,274304.0,246551.0,286440.0
448,2115181.0,1,51413.0,0.0243,0,부산,62312.0,61430.0,53634.0,50000.0,50000.0,50000.0,50221.0,50000.0,50000.0,50000.0,54245.0,59078.0,56218.0,61131.0,58909.0,64081.0,62590.0,64142.0
449,4547587.0,5,251488.0,0.0553,0,경북,283863.0,293789.0,270653.0,222498.0,220097.0,219307.0,257744.0,247321.0,230091.0,249869.0,257706.0,325247.0,331566.0,321007.0,309450.0,315348.0,311343.0,350000.0
450,4070341.0,6,281177.0,0.0691,0,경기,320437.0,347226.0,304254.0,253602.0,240237.0,254874.0,300744.0,240345.0,244575.0,278675.0,311591.0,350000.0,350000.0,350000.0,350000.0,350000.0,350000.0,350000.0
451,3507453.0,2,296728.0,0.0846,0,전북,313049.0,338233.0,329046.0,272781.0,276297.0,253199.0,296274.0,298287.0,259500.0,275051.0,306995.0,350000.0,350000.0,331579.0,350000.0,350000.0,336378.0,350000.0
452,335140.0,4,190178.0,0.5675,1,광주,224870.0,238872.0,203088.0,188933.0,160015.0,164015.0,181747.0,187444.0,169536.0,172661.0,204093.0,246153.0,251312.0,260110.0,254431.0,249920.0,266849.0,251632.0
